Student_ID,Name,Gender,Age,Class,Section,Attendance,Study_Hours,Assignments,Previous_Marks,Internal_Marks,Project_Score,Practical_Score,Behavior_Score,Participation,Internet_Access,Family_Income,Parent_Education,Sleep_Hours,Extra_Curricular,Stress_Level,Exam_Preparation,Final_Exam,Final_Grade,Performance,Risk_Level,Pass_Fail
STU100126,Meera Verma,Male,12,6,D,76.91,4.48,66.04,65.43,69.39,76.84,78.91,68.22,74.32,Yes,60851.0,Diploma,6.52,Yes,5.2,84.98,53.03,C,Average,Medium Risk,Pass
STU100127,Vivaan Gupta,Female,16,11,A,88.3,6.47,76.62,73.27,68.49,95.19,85.6,66.53,45.13,Yes,70614.0,High School,6.07,Yes,3.12,100.0,67.43,B,Average,Low Risk,Pass
STU100128,Kiara Singh,Female,17,10,D,68.64,4.8,74.48,73.52,75.2,62.35,73.97,78.94,62.64,Yes,51724.0,Graduate,8.81,No,6.99,53.52,50.38,C,Average,High Risk,Pass
STU100129,Meera Khan,Female,15,10,C,80.69,1.57,59.21,95.62,81.7,78.35,100.0,59.55,45.91,Yes,60971.0,Doctorate,7.0,No,5.82,65.56,52.16,C,Average,Medium Risk,Pass
STU100130,Sai Gupta,Female,15,9,D,95.07,1.65,69.63,76.11,71.04,91.63,99.56,90.09,61.21,Yes,30972.0,Graduate,6.4,Yes,4.93,60.38,54.86,C,Average,Medium Risk,Pass
STU100131,Aadhya Nair,Male,16,9,D,84.53,2.5,85.15,71.17,80.47,77.72,79.0,75.31,59.24,Yes,60521.0,High School,7.4,Yes,3.16,60.39,56.19,C,Average,Medium Risk,Pass
STU100132,Aditya Das,Male,11,6,A,96.97,3.95,91.4,58.92,62.63,97.72,70.32,63.97,87.86,Yes,84735.0,Postgraduate,6.62,No,1.88,93.26,62.8,B,Average,Low Risk,Pass
STU100133,Kiara Gupta,Male,15,9,D,95.6,4.06,76.36,82.84,77.02,100.0,83.58,63.73,67.18,Yes,103006.0,Diploma,6.71,Yes,9.6,58.34,53.82,C,Average,High Risk,Pass
STU100134,Ananya Patel,Male,16,11,C,82.09,1.67,76.88,65.68,59.99,90.88,81.4,81.76,65.62,Yes,46358.0,Graduate,9.83,Yes,3.95,31.5,49.69,D,Needs Improvement,Medium Risk,Pass
STU100135,Arjun Sharma,Female,14,8,A,53.96,2.3,70.59,45.59,47.7,70.55,80.76,81.43,62.94,Yes,109519.0,Graduate,5.91,No,3.11,76.2,38.44,F,Needs Improvement,Critical Risk,Fail
STU100136,Meera Verma,Female,17,10,A,68.73,2.4,68.46,66.88,56.37,78.27,76.69,68.78,39.03,Yes,45532.0,Graduate,5.42,No,5.73,63.39,38.95,F,Needs Improvement,High Risk,Fail
STU100137,Ayaan Rao,Female,13,6,B,91.16,3.41,62.21,73.06,60.84,86.01,68.19,76.63,68.22,Yes,67021.0,Diploma,8.35,Yes,3.06,84.19,59.95,C,Average,Low Risk,Pass
STU100138,Avni Singh,Male,15,8,B,63.4,6.88,52.65,56.9,57.04,80.7,82.94,64.45,78.69,No,50432.0,High School,6.58,Yes,6.1,69.28,44.11,D,Needs Improvement,High Risk,Pass
STU100139,Riya Gupta,Female,14,9,B,78.08,2.21,65.46,68.11,63.71,70.87,76.76,74.9,74.17,Yes,86802.0,Diploma,7.35,Yes,7.8,28.57,37.48,F,Needs Improvement,High Risk,Fail
STU100140,Avni Patel,Male,18,12,C,86.06,2.14,89.56,68.86,70.37,69.82,77.92,95.71,82.47,Yes,53733.0,High School,7.7,Yes,2.98,50.5,56.24,C,Average,Low Risk,Pass
STU100141,Aditya Verma,Male,14,7,A,99.63,1.89,69.63,69.11,65.32,100.0,85.32,100.0,83.34,Yes,37417.0,Graduate,5.08,No,4.5,48.08,47.43,D,Needs Improvement,Medium Risk,Pass
STU100142,Ira Das,Male,14,7,D,75.1,4.72,70.81,89.75,91.48,79.37,81.38,75.46,100.0,Yes,78255.0,High School,8.25,Yes,5.96,51.92,63.07,B,Average,Medium Risk,Pass
STU100143,Ira Iyer,Male,14,8,C,74.28,3.63,70.52,49.02,48.63,97.3,84.79,83.18,49.68,Yes,39221.0,Graduate,6.38,Yes,2.66,62.98,50.15,C,Average,High Risk,Pass
STU100144,Ananya Singh,Female,19,12,D,81.37,2.27,94.67,99.0,81.41,65.49,75.68,82.71,74.22,Yes,56446.0,Postgraduate,9.09,Yes,3.28,80.99,68.34,B,Average,Medium Risk,Pass
STU100145,Avni Verma,Male,18,11,B,86.21,3.12,62.07,69.47,59.81,100.0,89.04,57.35,76.24,Yes,22888.0,Graduate,6.12,No,4.87,42.74,46.23,D,Needs Improvement,Medium Risk,Pass
STU100146,Vihaan Sharma,Male,13,6,C,80.15,2.43,80.16,79.28,75.14,73.19,71.81,64.2,64.24,Yes,71134.0,Postgraduate,8.72,No,9.02,73.96,48.89,D,Needs Improvement,High Risk,Pass
STU100147,Ira Khan,Male,13,7,D,94.59,4.17,74.97,72.05,73.97,83.14,67.42,50.21,58.62,Yes,21071.0,Diploma,8.92,No,3.39,50.56,54.34,C,Average,Medium Risk,Pass
STU100148,Saanvi Gupta,Male,17,11,B,72.41,8.0,77.02,42.38,58.9,62.5,68.54,83.39,78.98,No,39145.0,Graduate,6.46,Yes,4.53,75.96,47.95,D,Needs Improvement,High Risk,Pass
STU100149,Diya Mehta,Male,13,6,C,83.44,4.58,79.67,53.09,67.73,99.91,74.52,100.0,77.25,Yes,26514.0,Graduate,6.79,No,10.0,62.1,46.87,D,Needs Improvement,High Risk,Pass
STU100150,Meera Iyer,Other,17,11,D,87.34,3.55,76.86,61.61,64.34,100.0,65.97,90.79,51.04,Yes,29614.0,Graduate,6.65,Yes,6.69,60.22,47.79,D,Needs Improvement,Medium Risk,Pass
STU100151,Myra Patel,Female,13,7,B,77.2,2.64,87.9,85.9,78.44,61.46,57.22,78.53,37.64,Yes,48245.0,Graduate,8.67,No,1.71,83.02,60.03,B,Average,Medium Risk,Pass
STU100152,Aadhya Sharma,Male,17,12,C,92.08,1.55,75.56,47.85,68.64,94.72,90.63,76.84,61.15,Yes,36236.0,High School,7.2,No,4.63,61.36,46.72,D,Needs Improvement,Medium Risk,Pass
STU100153,Kiara Nair,Male,13,8,A,83.79,4.87,100.0,56.31,48.48,63.69,98.93,73.77,57.88,Yes,68320.0,Graduate,7.59,Yes,6.27,67.51,51.82,C,Average,High Risk,Pass
STU100154,Diya Bose,Female,14,9,D,91.47,4.79,76.67,72.64,71.56,93.05,91.25,90.72,80.85,Yes,43878.0,High School,6.84,Yes,7.99,24.2,51.53,C,Average,Medium Risk,Pass
STU100155,Vihaan Verma,Male,17,10,A,84.33,2.95,50.45,77.57,70.28,75.59,75.28,80.59,53.37,Yes,52869.0,Graduate,7.52,No,7.89,68.88,46.09,D,Needs Improvement,High Risk,Pass
STU100156,Ira Rao,Female,13,6,B,86.52,5.64,85.57,77.08,88.91,100.0,59.97,78.75,66.8,Yes,33943.0,High School,7.59,Yes,6.22,100.0,68.11,B,Average,Medium Risk,Pass
STU100157,Diya Patel,Male,15,9,B,74.41,3.73,81.88,54.26,50.69,85.21,85.5,64.76,39.28,Yes,68640.0,Graduate,6.34,Yes,6.53,57.59,40.83,D,Needs Improvement,High Risk,Pass
STU100158,Krishna Singh,Female,15,9,B,74.43,4.94,76.49,44.43,52.62,97.85,61.33,85.21,42.07,Yes,53218.0,Diploma,8.95,Yes,2.5,89.2,53.84,C,Average,High Risk,Pass
STU100159,Ira Iyer,Female,16,11,B,96.69,4.17,72.11,78.62,63.77,100.0,82.79,76.2,56.15,Yes,62117.0,Graduate,6.78,No,3.71,58.01,55.45,C,Average,Low Risk,Pass
STU100160,Myra Rao,Male,19,12,B,89.63,3.42,44.28,92.93,61.59,76.47,70.92,82.76,65.49,No,69013.0,Graduate,8.13,No,2.51,90.48,56.84,C,Average,Low Risk,Pass
STU100161,Krishna Patel,Female,17,10,A,69.72,2.17,46.8,64.48,57.73,77.91,50.3,89.99,55.24,Yes,72333.0,Postgraduate,5.61,Yes,7.16,69.97,37.5,F,Needs Improvement,Critical Risk,Fail
STU100162,Ira Gupta,Female,15,8,D,84.17,3.47,100.0,51.69,71.26,64.27,100.0,58.38,72.57,No,59097.0,Postgraduate,7.75,No,5.85,60.27,46.25,D,Needs Improvement,Medium Risk,Pass
STU100163,Vivaan Rao,Female,14,8,B,53.51,5.05,67.22,63.12,71.96,79.59,64.79,74.45,39.38,Yes,53014.0,High School,8.17,Yes,5.31,64.79,48.31,D,Needs Improvement,High Risk,Pass
STU100164,Myra Bose,Male,15,8,B,75.11,2.89,90.48,76.31,72.87,100.0,79.02,72.71,66.13,Yes,80579.0,Postgraduate,7.29,Yes,8.19,72.54,55.14,C,Average,High Risk,Pass
STU100165,Arjun Joshi,Male,16,11,D,93.53,4.4,51.95,66.27,66.1,94.14,81.73,71.65,66.34,Yes,52753.0,Diploma,8.18,Yes,6.18,69.83,53.75,C,Average,Medium Risk,Pass
STU100166,Arjun Verma,Male,13,8,A,80.5,1.97,60.3,92.52,76.57,62.27,74.39,64.6,43.94,No,40699.0,High School,6.22,Yes,7.38,37.46,41.02,D,Needs Improvement,High Risk,Pass
STU100167,Vihaan Iyer,Female,14,7,B,83.41,4.95,86.18,84.8,84.08,100.0,90.5,69.27,74.11,Yes,74059.0,Graduate,7.52,Yes,6.61,42.44,62.78,B,Average,Medium Risk,Pass
STU100168,Ayaan Mehta,Male,14,8,D,45.8,4.2,74.46,72.95,78.82,88.24,72.69,64.82,30.96,Yes,78493.0,Diploma,5.33,No,6.81,77.94,47.55,D,Needs Improvement,Critical Risk,Pass
STU100169,Sai Khan,Female,12,6,A,77.29,1.78,84.07,38.73,52.96,90.01,88.55,87.9,57.67,Yes,47902.0,Diploma,7.16,Yes,3.01,53.17,43.97,D,Needs Improvement,Medium Risk,Pass
STU100170,Ananya Bose,Male,11,6,C,86.06,3.34,75.8,58.92,70.9,88.04,87.5,82.53,84.17,Yes,64799.0,Graduate,6.13,No,7.05,64.97,47.85,D,Needs Improvement,Medium Risk,Pass
STU100171,Ishaan Verma,Female,12,6,D,87.58,5.19,72.88,61.23,55.41,90.68,63.97,81.7,29.95,No,60174.0,Graduate,6.92,No,6.05,82.27,46.97,D,Needs Improvement,Medium Risk,Pass
STU100172,Saanvi Nair,Female,16,11,A,93.55,1.69,65.8,58.05,64.98,47.41,83.09,54.88,82.08,Yes,51042.0,Graduate,8.52,Yes,4.28,42.7,47.46,D,Needs Improvement,Medium Risk,Pass
STU100173,Sai Sharma,Female,18,11,B,79.48,1.99,58.09,73.05,73.94,94.58,68.81,100.0,49.01,Yes,25305.0,Diploma,8.91,Yes,6.47,43.06,45.52,D,Needs Improvement,High Risk,Pass
STU100174,Sai Rao,Male,17,10,B,80.01,3.59,97.04,73.38,83.13,47.36,63.47,73.1,59.37,Yes,29860.0,Postgraduate,5.59,No,7.67,93.16,51.17,C,Average,High Risk,Pass
STU100175,Vihaan Mehta,Male,16,9,B,66.01,7.11,99.51,43.21,52.35,100.0,88.07,98.94,95.32,Yes,41508.0,Graduate,8.37,Yes,4.9,72.09,57.36,C,Average,Medium Risk,Pass
STU100176,Diya Verma,Female,18,11,A,79.55,2.62,60.42,82.87,71.24,80.74,76.74,86.99,58.72,Yes,49940.0,Graduate,8.54,No,3.6,86.73,58.88,C,Average,Medium Risk,Pass
STU100177,Aarav Singh,Male,12,7,A,66.86,4.49,59.44,70.26,67.62,95.52,88.86,75.22,99.05,No,28869.0,Postgraduate,7.36,Yes,3.69,100.0,55.08,C,Average,Medium Risk,Pass
STU100178,Kiara Iyer,Male,17,12,D,59.83,4.12,70.78,75.72,74.44,84.61,88.11,100.0,64.51,No,19111.0,Doctorate,8.49,No,2.31,79.5,55.12,C,Average,High Risk,Pass
STU100179,Ishaan Singh,Female,14,9,C,68.98,2.76,81.11,81.92,78.14,95.17,63.62,84.81,68.48,No,46811.0,High School,6.54,Yes,4.76,51.18,51.85,C,Average,High Risk,Pass
STU100180,Diya Das,Male,18,12,C,100.0,3.96,73.27,57.73,72.07,82.16,92.94,75.26,85.16,Yes,49211.0,Diploma,6.43,Yes,6.28,69.86,55.93,C,Average,Medium Risk,Pass
STU100181,Sai Khan,Male,13,7,C,78.75,2.98,83.49,90.14,73.38,84.18,86.72,73.31,79.79,Yes,72349.0,Postgraduate,6.44,No,8.57,57.13,50.02,C,Average,High Risk,Pass
STU100182,Aditya Mehta,Female,15,9,B,84.64,3.13,75.26,67.73,66.39,86.33,74.69,90.38,72.77,Yes,116986.0,High School,7.79,Yes,3.49,71.31,60.65,B,Average,Medium Risk,Pass
STU100183,Myra Nair,Male,16,10,B,75.84,1.04,74.28,94.2,70.57,100.0,82.1,71.56,61.66,Yes,26604.0,High School,6.89,No,5.82,72.56,52.51,C,Average,Medium Risk,Pass
STU100184,Meera Patel,Female,14,9,D,60.51,3.66,100.0,55.7,71.98,90.33,93.99,73.46,42.08,No,57167.0,Diploma,6.21,Yes,5.15,83.69,49.97,D,Needs Improvement,High Risk,Pass
STU100185,Aarav Nair,Male,14,9,B,93.23,5.14,68.12,93.01,84.07,64.52,76.69,70.84,42.96,Yes,142963.0,Postgraduate,6.27,No,5.08,37.18,58.39,C,Average,Low Risk,Pass
STU100186,Meera Patel,Female,13,7,A,55.93,3.79,100.0,55.54,90.99,73.12,100.0,68.93,93.64,Yes,27094.0,Diploma,7.0,Yes,2.04,96.12,64.24,B,Average,High Risk,Pass
STU100187,Saanvi Joshi,Male,15,8,D,75.34,5.44,97.7,99.0,98.06,93.86,100.0,69.67,100.0,Yes,31587.0,High School,6.07,No,3.08,82.72,77.08,B+,Good,Low Risk,Pass
STU100188,Vihaan Verma,Female,12,7,A,81.34,4.63,83.56,54.77,65.33,100.0,85.63,99.27,72.33,No,75911.0,High School,7.74,No,8.73,54.85,44.56,D,Needs Improvement,High Risk,Pass
STU100189,Reyansh Gupta,Male,13,8,C,84.77,3.6,47.11,86.91,73.36,70.38,78.44,90.09,38.07,No,53370.0,Graduate,8.31,No,7.12,78.22,47.75,D,Needs Improvement,High Risk,Pass
STU100190,Meera Singh,Male,15,10,B,73.28,2.7,76.47,64.2,64.21,100.0,81.41,80.82,56.1,No,55492.0,Diploma,8.07,Yes,5.67,45.98,45.9,D,Needs Improvement,High Risk,Pass
STU100191,Kiara Mishra,Female,15,10,D,59.94,2.92,68.28,81.44,74.78,82.48,74.19,71.43,55.21,Yes,64802.0,Graduate,10.0,Yes,6.02,46.85,52.62,C,Average,Critical Risk,Pass
STU100192,Riya Mehta,Male,16,10,B,72.39,1.35,76.3,69.35,71.15,83.0,84.39,71.38,60.0,No,68388.0,Postgraduate,7.45,Yes,6.59,78.25,44.33,D,Needs Improvement,High Risk,Pass
STU100193,Myra Nair,Other,13,8,B,73.01,3.27,60.06,52.54,42.16,61.73,90.56,73.6,54.08,No,59313.0,High School,8.86,No,4.2,70.46,38.08,F,Needs Improvement,High Risk,Fail
STU100194,Ishaan Patel,Male,18,12,B,72.72,3.93,87.34,25.25,49.1,98.6,65.0,99.47,79.37,Yes,62664.0,Diploma,7.2,No,4.29,99.3,46.41,D,Needs Improvement,High Risk,Pass
STU100195,Arjun Singh,Female,11,6,B,93.64,6.44,90.77,99.0,89.85,80.2,91.42,81.49,74.45,No,28590.0,Graduate,6.69,Yes,3.87,67.02,70.43,B+,Good,Low Risk,Pass
STU100196,Sai Khan,Male,15,8,D,67.44,4.55,93.55,71.17,86.81,71.9,94.82,86.97,98.44,Yes,76263.0,Graduate,7.13,No,5.44,76.09,60.72,B,Average,Medium Risk,Pass
STU100197,Vivaan Khan,Female,11,6,A,85.61,2.32,70.27,22.9,41.24,73.87,89.92,80.4,63.0,Yes,99088.0,Diploma,7.18,No,2.8,75.88,40.64,D,Needs Improvement,Medium Risk,Pass
STU100198,Myra Nair,Female,14,8,A,83.9,1.4,60.11,74.84,62.83,97.54,81.98,67.37,73.6,Yes,80755.0,Graduate,6.86,Yes,3.77,71.71,54.08,C,Average,Medium Risk,Pass
STU100199,Kiara Khan,Male,17,12,A,93.53,3.37,81.28,81.03,78.77,87.73,90.45,79.23,83.34,Yes,61368.0,High School,5.81,Yes,6.11,77.28,60.55,B,Average,Medium Risk,Pass
STU100200,Ira Das,Male,14,8,D,80.4,5.0,100.0,58.56,69.73,70.66,99.84,65.09,88.39,Yes,114600.0,High School,5.92,Yes,4.39,82.36,60.88,B,Average,Medium Risk,Pass
STU100201,Ananya Verma,Male,18,12,B,91.49,3.35,77.04,58.67,62.61,72.74,81.0,92.34,47.77,Yes,53319.0,Postgraduate,8.25,Yes,1.6,74.51,56.6,C,Average,Low Risk,Pass
STU100202,Myra Singh,Female,14,9,C,79.93,4.57,82.78,69.68,62.07,100.0,84.33,69.02,77.29,Yes,76638.0,Graduate,7.92,No,4.34,37.94,56.06,C,Average,Medium Risk,Pass
STU100203,Vivaan Iyer,Male,16,10,B,87.21,3.41,72.48,89.24,78.11,77.27,100.0,71.14,72.64,Yes,105024.0,Graduate,8.96,Yes,6.19,81.64,65.69,B,Average,Medium Risk,Pass
STU100204,Sai Joshi,Male,16,9,D,63.96,4.85,68.45,71.6,64.44,92.1,87.67,87.76,75.45,Yes,41618.0,Graduate,6.57,No,5.33,29.22,47.74,D,Needs Improvement,High Risk,Pass
STU100205,Ayaan Mishra,Female,12,7,B,50.34,1.14,85.87,93.41,83.33,88.37,68.97,69.62,71.07,Yes,88417.0,Postgraduate,6.47,Yes,1.72,45.13,57.43,C,Average,High Risk,Pass
STU100206,Saanvi Iyer,Male,18,11,C,86.53,6.27,74.41,88.1,84.18,35.25,91.04,75.37,100.0,Yes,29458.0,Diploma,5.74,No,7.16,60.22,58.7,C,Average,Medium Risk,Pass
STU100207,Sai Mehta,Female,19,12,C,87.17,1.92,82.05,66.34,64.28,96.81,89.37,46.35,53.96,No,33227.0,Diploma,8.16,Yes,4.61,80.72,49.04,D,Needs Improvement,Medium Risk,Pass
STU100208,Vivaan Sharma,Female,14,7,C,87.71,4.97,83.61,44.87,56.03,71.15,72.52,74.13,52.9,Yes,31492.0,High School,6.02,Yes,5.78,67.51,45.47,D,Needs Improvement,Medium Risk,Pass
STU100209,Aarav Joshi,Male,18,11,C,75.7,3.26,81.21,66.37,72.6,75.12,66.55,85.13,55.22,No,18635.0,Postgraduate,6.97,Yes,7.19,97.6,47.99,D,Needs Improvement,High Risk,Pass
STU100210,Aditya Das,Other,13,7,C,99.88,3.51,84.37,78.42,74.34,100.0,87.34,70.48,64.78,Yes,35511.0,Postgraduate,7.34,Yes,4.85,43.85,57.7,C,Average,Low Risk,Pass
STU100211,Riya Singh,Female,17,11,D,76.48,3.31,63.2,70.96,85.09,100.0,83.16,84.71,75.28,Yes,50862.0,Postgraduate,5.28,Yes,1.28,54.84,60.54,B,Average,Medium Risk,Pass
STU100212,Arjun Nair,Female,18,11,B,87.05,4.11,62.29,80.15,73.4,89.61,65.75,77.81,61.79,Yes,42715.0,High School,7.85,No,8.61,23.32,47.91,D,Needs Improvement,High Risk,Pass
STU100213,Diya Singh,Female,15,9,A,89.14,4.43,75.36,83.81,68.24,93.79,82.26,91.05,88.11,Yes,27611.0,Graduate,8.11,Yes,1.0,57.85,65.81,B,Average,Low Risk,Pass
STU100214,Krishna Joshi,Male,18,11,C,100.0,5.39,75.72,78.49,68.23,99.46,81.84,69.18,69.94,Yes,16162.0,Graduate,7.3,No,4.43,63.81,62.47,B,Average,Low Risk,Pass
STU100215,Ishaan Mehta,Female,12,7,B,78.2,5.95,68.17,65.59,58.54,100.0,83.13,75.1,68.27,Yes,34972.0,Diploma,6.9,Yes,7.69,97.38,54.19,C,Average,High Risk,Pass
STU100216,Sai Mishra,Male,11,6,B,74.16,4.23,79.62,78.32,69.2,100.0,90.88,60.36,46.06,Yes,33456.0,Postgraduate,6.96,No,3.71,91.85,59.27,C,Average,Medium Risk,Pass
STU100217,Riya Iyer,Other,12,6,B,64.02,6.44,89.62,99.0,92.61,88.5,58.41,76.9,100.0,No,114990.0,Postgraduate,8.54,Yes,3.82,83.74,71.65,B+,Good,Medium Risk,Pass
STU100218,Arjun Nair,Female,15,9,B,100.0,3.85,93.81,46.16,53.1,70.64,66.08,72.94,69.15,Yes,48600.0,High School,7.06,Yes,4.67,64.54,48.95,D,Needs Improvement,Medium Risk,Pass
STU100219,Aditya Joshi,Male,18,12,B,87.06,5.42,97.18,77.8,76.77,81.02,75.66,89.52,99.47,Yes,107917.0,High School,6.98,No,4.74,88.51,68.32,B,Average,Low Risk,Pass
STU100220,Riya Verma,Male,12,6,D,87.44,4.39,56.28,99.0,88.52,84.68,100.0,70.5,58.8,No,35501.0,High School,6.24,No,3.38,96.98,65.23,B,Average,Low Risk,Pass
STU100221,Ishaan Sharma,Male,15,9,A,100.0,2.82,58.56,51.21,51.16,78.85,100.0,72.92,84.95,Yes,78691.0,Postgraduate,3.92,No,3.83,56.93,42.84,D,Needs Improvement,Medium Risk,Pass
STU100222,Ananya Khan,Female,17,10,D,85.9,3.99,71.66,86.02,81.92,66.8,81.41,69.9,59.87,Yes,54713.0,Postgraduate,8.21,Yes,7.25,56.07,55.85,C,Average,Medium Risk,Pass
STU100223,Aadhya Joshi,Female,12,7,A,66.37,4.51,77.2,88.16,68.01,89.56,83.8,78.33,100.0,Yes,34040.0,Graduate,7.0,Yes,4.04,65.48,59.5,C,Average,Medium Risk,Pass
STU100224,Meera Verma,Female,18,11,B,79.65,3.65,72.42,46.37,53.02,57.78,46.42,100.0,90.17,Yes,55029.0,High School,6.04,No,6.1,35.74,35.34,F,Needs Improvement,High Risk,Fail
STU100225,Aadhya Singh,Male,13,8,B,70.3,4.36,67.71,81.4,67.49,84.0,95.38,36.03,85.29,Yes,44678.0,Graduate,9.32,Yes,3.27,95.98,64.36,B,Average,Medium Risk,Pass
STU100226,Avni Rao,Male,17,11,C,77.25,5.08,71.43,65.66,68.07,86.41,89.21,77.43,56.96,No,42734.0,Diploma,7.48,Yes,7.87,57.59,47.14,D,Needs Improvement,High Risk,Pass
STU100227,Ira Bose,Female,17,10,C,77.17,3.66,83.25,69.03,63.54,83.05,86.61,92.09,100.0,Yes,23218.0,Postgraduate,6.77,No,6.98,60.22,48.55,D,Needs Improvement,High Risk,Pass
STU100228,Riya Mishra,Female,15,9,C,74.96,0.5,56.06,64.8,76.14,87.77,65.57,71.83,100.0,Yes,118953.0,Graduate,8.12,Yes,4.92,85.85,51.99,C,Average,High Risk,Pass
STU100229,Ishaan Bose,Male,12,7,A,65.28,6.39,100.0,91.0,75.58,97.55,100.0,84.32,63.17,Yes,62589.0,High School,7.4,No,6.38,64.95,63.46,B,Average,High Risk,Pass
STU100230,Aarav Das,Female,15,9,A,100.0,3.22,76.31,68.21,76.54,100.0,100.0,92.13,72.91,Yes,29702.0,Diploma,7.38,No,8.14,84.8,58.2,C,Average,Medium Risk,Pass
STU100231,Arjun Patel,Female,18,11,C,85.59,2.38,91.76,62.59,75.51,71.0,85.8,74.69,86.68,Yes,58431.0,High School,6.33,Yes,3.1,37.11,52.95,C,Average,Medium Risk,Pass
STU100232,Riya Sharma,Male,11,6,C,79.29,1.9,67.3,62.86,65.57,81.99,96.45,70.17,34.5,Yes,41920.0,Graduate,7.77,No,2.99,77.43,50.33,C,Average,Medium Risk,Pass
STU100233,Arjun Iyer,Female,17,11,D,91.09,3.16,84.62,64.54,69.03,83.55,83.4,89.22,90.63,Yes,92090.0,High School,8.03,No,5.85,57.94,53.16,C,Average,Medium Risk,Pass
STU100234,Meera Joshi,Female,16,9,B,87.65,2.8,77.5,52.73,73.36,82.12,94.06,83.94,88.43,Yes,42996.0,Graduate,6.34,No,2.51,42.44,50.42,C,Average,Medium Risk,Pass
STU100235,Diya Mehta,Female,18,11,D,85.31,2.52,88.85,62.45,85.85,60.07,62.5,77.25,59.86,Yes,48019.0,Graduate,4.92,Yes,2.0,50.53,52.38,C,Average,Medium Risk,Pass
STU100236,Ayaan Rao,Female,16,10,A,90.22,2.61,73.02,71.88,68.34,61.47,49.09,85.33,30.54,Yes,36997.0,Graduate,8.05,Yes,1.89,73.94,52.74,C,Average,Medium Risk,Pass
STU100237,Avni Mishra,Male,15,9,C,83.61,4.55,99.27,76.47,79.98,83.19,64.88,89.52,76.0,No,60880.0,Postgraduate,7.69,No,5.4,53.65,53.81,C,Average,Medium Risk,Pass
STU100238,Sai Rao,Male,14,8,B,90.04,6.95,53.62,89.26,70.63,64.26,69.85,77.36,49.59,No,48660.0,Graduate,7.93,Yes,1.03,92.89,66.42,B,Average,Low Risk,Pass
STU100239,Saanvi Das,Male,15,10,C,91.04,5.01,90.24,73.86,67.0,79.01,73.31,81.67,41.41,No,86023.0,Postgraduate,7.05,Yes,4.29,60.89,56.13,C,Average,Low Risk,Pass
STU100240,Ananya Gupta,Female,12,6,D,83.95,5.5,77.78,62.41,69.01,75.28,88.3,84.27,76.67,Yes,56314.0,Postgraduate,8.06,No,1.0,52.54,60.08,B,Average,Medium Risk,Pass
STU100241,Arjun Iyer,Male,16,10,B,79.36,3.1,60.73,53.82,58.53,75.72,78.46,72.46,93.72,No,147229.0,High School,6.28,No,5.98,82.99,40.55,D,Needs Improvement,Medium Risk,Pass
STU100242,Myra Nair,Female,13,6,A,100.0,3.87,100.0,74.71,66.82,98.72,83.5,92.26,66.06,Yes,46028.0,High School,6.79,Yes,6.11,72.9,61.13,B,Average,Medium Risk,Pass
STU100243,Diya Mehta,Male,16,10,B,76.27,4.38,100.0,68.12,77.66,66.59,64.74,65.63,91.33,Yes,34314.0,High School,5.85,Yes,4.68,39.28,52.94,C,Average,Medium Risk,Pass
STU100244,Avni Patel,Female,16,10,A,86.7,2.64,44.89,68.65,62.96,92.34,65.59,76.42,81.95,Yes,35375.0,Graduate,8.27,Yes,7.46,73.26,47.07,D,Needs Improvement,Medium Risk,Pass
STU100245,Ira Iyer,Male,12,6,C,86.97,3.02,78.65,74.2,68.26,71.47,82.29,87.21,45.28,Yes,35450.0,Graduate,6.95,No,6.69,66.21,49.38,D,Needs Improvement,Medium Risk,Pass
STU100246,Arjun Bose,Female,16,11,C,74.69,5.07,86.58,78.31,72.05,77.43,74.61,65.32,60.03,Yes,33997.0,Graduate,7.26,Yes,3.52,68.1,60.57,B,Average,Medium Risk,Pass
STU100247,Aadhya Patel,Female,15,8,B,72.31,5.44,82.63,74.32,76.5,91.87,83.41,88.46,89.43,No,97139.0,Graduate,7.48,Yes,3.35,70.26,61.57,B,Average,Medium Risk,Pass
STU100248,Sai Sharma,Male,18,11,C,77.75,3.81,98.73,67.27,84.94,77.5,89.82,80.28,59.88,Yes,43685.0,Graduate,6.74,No,6.87,90.19,56.51,C,Average,Medium Risk,Pass
STU100249,Ishaan Joshi,Female,11,6,D,76.09,1.79,95.61,57.18,70.14,64.19,100.0,93.9,84.74,Yes,56191.0,Diploma,7.9,Yes,6.47,66.46,48.8,D,Needs Improvement,High Risk,Pass
STU100250,Sai Sharma,Female,13,7,D,64.5,3.23,79.98,60.2,70.57,74.9,81.71,85.35,62.62,Yes,27639.0,High School,8.82,Yes,4.56,93.47,55.03,C,Average,Medium Risk,Pass
STU100251,Ishaan Sharma,Male,16,9,B,74.18,1.39,100.0,83.57,77.14,50.14,100.0,76.05,82.98,Yes,49131.0,Postgraduate,8.08,No,1.58,76.9,62.32,B,Average,Medium Risk,Pass
STU100252,Avni Gupta,Male,13,7,B,85.19,3.82,90.05,63.22,66.39,87.36,88.68,80.78,77.72,Yes,17128.0,High School,5.1,No,6.96,70.16,49.71,D,Needs Improvement,Medium Risk,Pass
STU100253,Ayaan Das,Female,14,8,A,97.19,4.11,70.73,48.46,60.59,35.69,88.51,81.21,65.53,Yes,57646.0,Diploma,7.12,Yes,5.23,56.27,43.37,D,Needs Improvement,Medium Risk,Pass
